Date,Price,Open,High,Low,Vol.,Change %
6/2/2022,1.0007,1.001,1.0011,1.0007,234.72M,-0.03%
6/1/2022,1.001,1.0007,1.0012,1.0007,370.45M,0.03%
5/31/2022,1.0007,1.0008,1.0009,1.0006,311.16M,-0.01%
5/30/2022,1.0008,1.001,1.0011,1.0005,352.49M,-0.03%
5/29/2022,1.0011,1.0011,1.0012,1.0009,158.32M,0.00%
5/28/2022,1.0011,1.0012,1.0013,1.001,197.90M,-0.01%
5/27/2022,1.0012,1.0012,1.0013,1.001,345.94M,0.00%
5/26/2022,1.0012,1.0011,1.0014,1.001,448.96M,0.01%
5/25/2022,1.0011,1.0011,1.0013,1.001,233.58M,0.01%
5/24/2022,1.001,1.0011,1.0013,1.001,235.22M,-0.02%
5/23/2022,1.0012,1.001,1.0012,1.0008,417.58M,0.01%
5/22/2022,1.0011,1.0013,1.0016,1.001,223.01M,-0.02%
5/21/2022,1.0013,1.0012,1.0015,1.0012,160.30M,0.01%
5/20/2022,1.0012,1.0011,1.0013,1.0006,438.32M,0.01%
5/19/2022,1.0011,1.0015,1.0016,1.001,631.90M,-0.04%
5/18/2022,1.0015,1.0011,1.0016,1.001,412.77M,0.04%
5/17/2022,1.0011,1.0014,1.0015,1.0011,286.57M,-0.03%
5/16/2022,1.0014,1.0011,1.0017,1.0008,412.58M,0.03%
5/15/2022,1.0011,1.0014,1.0017,1.001,272.95M,-0.03%
5/14/2022,1.0014,1.0018,1.0024,1.0011,558.30M,-0.04%
5/13/2022,1.0018,1.003,1.0036,1.001,853.04M,-0.12%
5/12/2022,1.003,1.0059,1.1055,1.0022,2.67B,-0.29%
5/11/2022,1.0059,1.0003,1.0202,1.0002,1.93B,0.55%
5/10/2022,1.0004,1.0002,1.0006,0.9999,719.55M,0.02%
5/9/2022,1.0002,1.0003,1.0004,0.9999,682.51M,-0.01%
5/8/2022,1.0003,1.0003,1.0006,1.0002,347.74M,0.00%
5/7/2022,1.0003,1.0002,1.0004,1.0002,166.88M,0.00%
5/6/2022,1.0003,1.0002,1.0003,1.0001,218.94M,0.01%
5/5/2022,1.0002,1.0001,1.0002,1.0001,205.67M,0.01%
5/4/2022,1.0001,1.0002,1.0002,1.0001,131.94M,-0.01%
5/3/2022,1.0002,1.0002,1.0003,1,218.18M,0.00%
5/2/2022,1.0002,1,1.0002,0.9999,151.54M,0.02%
5/1/2022,1,0.9997,1,0.9996,182.27M,0.03%
4/30/2022,0.9997,1.0001,1.0002,0.9997,140.31M,-0.04%
4/29/2022,1.0001,1,1.0002,0.9999,209.65M,0.01%
4/28/2022,1,0.9999,1,0.9998,221.12M,0.01%
4/27/2022,0.9999,1.0001,1.0001,0.9999,127.25M,-0.02%
4/26/2022,1.0001,0.9999,1.0001,0.9999,170.45M,0.01%
4/25/2022,1,0.9998,1,0.9997,208.68M,0.02%
4/24/2022,0.9998,0.9999,0.9999,0.9996,141.90M,-0.01%
4/23/2022,0.9999,1,1,0.9998,71.19M,-0.01%
4/22/2022,1,0.9999,1,0.9996,195.80M,0.01%
4/21/2022,0.9999,0.9998,0.9999,0.9996,220.92M,0.01%
4/20/2022,0.9998,0.9997,1,0.9996,249.26M,0.01%
4/19/2022,0.9997,0.9999,1,0.9997,163.79M,-0.02%
4/18/2022,0.9999,0.9997,1,0.9996,243.22M,0.02%
4/17/2022,0.9997,0.9998,0.9999,0.9996,157.14M,-0.02%
4/16/2022,0.9999,0.9998,0.9999,0.9997,95.43M,0.01%
4/15/2022,0.9998,1,1,0.9997,152.18M,-0.02%
4/14/2022,1,0.9999,1,0.9997,135.30M,0.01%
4/13/2022,0.9999,0.9998,0.9999,0.9998,117.67M,0.01%
4/12/2022,0.9998,0.9999,0.9999,0.9997,157.41M,-0.01%
4/11/2022,0.9999,0.9997,0.9999,0.9997,170.93M,0.02%
4/10/2022,0.9997,0.9998,0.9998,0.9996,102.35M,-0.01%
4/9/2022,0.9998,0.9998,0.9999,0.9997,71.44M,0.01%
4/8/2022,0.9997,0.9999,1,0.9997,211.64M,-0.02%
4/7/2022,0.9999,0.9999,1,0.9998,199.03M,0.00%
4/6/2022,0.9999,0.9998,1.0001,0.9996,290.78M,0.01%
4/5/2022,0.9998,0.9998,0.9999,0.9997,205.43M,0.00%
4/4/2022,0.9998,0.9997,1,0.9997,200.45M,0.01%
4/3/2022,0.9997,0.9997,0.9998,0.9996,131.22M,0.00%
4/2/2022,0.9997,0.9996,0.9998,0.9996,143.80M,0.01%
4/1/2022,0.9996,0.9998,0.9998,0.9995,203.03M,-0.02%
3/31/2022,0.9998,0.9997,0.9999,0.9995,239.37M,0.01%
3/30/2022,0.9997,0.9997,1,0.9995,225.83M,0.00%
3/29/2022,0.9997,0.9996,0.9997,0.9995,199.99M,0.01%
3/28/2022,0.9996,0.9996,0.9998,0.9994,278.71M,0.00%
3/27/2022,0.9996,0.9996,0.9997,0.9995,150.80M,0.00%
3/26/2022,0.9996,0.9996,0.9997,0.9994,113.22M,0.00%
3/25/2022,0.9996,0.9995,0.9996,0.9992,213.05M,0.01%
3/24/2022,0.9995,0.9996,0.9997,0.9993,258.12M,-0.01%
3/23/2022,0.9996,0.9995,0.9998,0.9995,237.83M,0.00%
3/22/2022,0.9996,0.9997,0.9997,0.9993,197.79M,-0.01%
3/21/2022,0.9997,0.9995,0.9997,0.9994,181.13M,0.02%
3/20/2022,0.9995,0.9994,0.9996,0.9992,166.86M,0.01%
3/19/2022,0.9994,0.9994,0.9995,0.9993,167.68M,0.00%
3/18/2022,0.9994,0.9995,0.9996,0.9993,229.62M,-0.02%
3/17/2022,0.9996,0.9996,0.9997,0.9995,169.95M,0.00%
3/16/2022,0.9996,0.9997,0.9998,0.9995,201.79M,-0.01%
3/15/2022,0.9997,0.9998,0.9999,0.9996,145.31M,-0.01%
