Date,Price,Open,High,Low,Vol.,Change %
7/3/2022,50.9,50.55,52.03,49.11,319.38K,0.69%
7/2/2022,50.55,51.15,51.62,49.87,395.50K,-1.17%
7/1/2022,51.15,53.83,56.15,50.12,606.26K,-4.98%
6/30/2022,53.83,53.63,53.97,50.22,505.02K,0.37%
6/29/2022,53.63,52.69,54.37,51.41,451.85K,1.76%
6/28/2022,52.7,55.86,56.9,52.59,428.60K,-5.59%
6/27/2022,55.82,56.59,58.6,54.94,397.18K,-1.43%
6/26/2022,56.63,58.87,60.45,56.63,518.61K,-3.80%
6/25/2022,58.87,55.83,59.66,54.66,618.25K,5.45%
6/24/2022,55.83,55.72,57.15,54.52,730.59K,0.20%
